SduBuffer:vector ExtClientServerExample.gnb.cellularNic.rlc.UmTxEntity Lcid: 1 (#0 - test-0-20250830-13:43:36-16472),
7.666,43
7.6662640908,44
7.6666136998,45
7.6669379748,46
7.667,45
7.6674839558,46
7.6678311938,47
7.668,46
7.668,45
7.6683565788,46
7.6687039578,47
7.669,46
7.6692255948,47
7.6695689868,48
7.6698894908,49
7.67,48
7.67,47
7.6704214848,48
7.6707715578,49
7.671,48
7.671,47
7.672,46
7.673,45
7.673,44
7.6735002338,45
7.6738778768,46
7.674,45
7.674,44
7.6744231408,45
7.6747740458,46
7.675,45
7.6752931168,46
7.6756396598,47
7.6759610678,48
7.676,47
7.676,46
7.6768026878,47
7.677,46
7.677,45
7.6774013698,46
7.6777812788,47
7.678,46
7.6783551068,47
7.6787138868,48
7.679,47
7.679,46
7.6792550748,47
7.6796130808,48
7.6799456208,49
7.68,48
7.68,47
7.6804951168,48
7.6808525968,49
7.681,48
7.6813992608,49
7.6817435558,50
7.682,49
7.682,48
7.683,47
7.683,46
7.684,45
7.6846112888,46
7.685,45
7.685,44
7.6851984878,45
7.6856097958,46
7.6859657098,47
7.686,46
7.686,45
7.6865193948,46
7.6868933228,47
7.687,46
7.6877909588,47
7.688,46
7.688,45
7.6887276318,46
7.689,45
7.6893075568,46
7.6896893748,47
7.69,46
7.69,45
7.6902462138,46
7.6906140068,47
7.6909492328,48
7.691,47
7.691,46
7.6914623708,47
7.6918084238,48
7.692,47
7.6923631068,48
7.6927205178,49
7.693,48
7.693,47
7.694,46
7.694,45
7.695,44
7.6955436998,45
7.6959161018,46
7.696,45
7.696,44
7.6964557358,45
7.6968216768,46
7.697,45
7.697,44
7.6973533218,45
7.6977135888,46
7.698,45
7.6984442998,46
7.6987893228,47
7.699,46
7.699,45
7.6993091978,46
7.6996672278,47
7.6999859878,48
7.7,47
7.7,46
7.7005459058,47
7.7008927318,48
7.701,47
7.7014248338,48
7.7017682778,49
7.702,48
7.702,47
7.7022695818,48
7.7026116058,49
7.7029314538,50
7.703,49
7.703,48
7.7034674088,49
7.7038268768,50
7.704,49
7.705,48
7.705,47
7.706,46
7.7064913158,47
7.7068577058,48
7.707,47
7.707,46
7.7073955148,47
7.7077622028,48
7.708,47
7.708,46
7.7082908838,47
7.7086558468,48
7.7089867668,49
7.709,48
7.7097552438,49
7.71,48
7.71,47
7.7103046768,48
7.7106720768,49
7.711,48
7.711,47
7.7112464488,48
7.7116066078,49
7.7119265408,50
7.712,49
7.7124766348,50
7.7128254108,51
7.713,50
7.713,49
7.7133304488,50
7.7136705358,51
7.7139924098,52
7.714,51
7.714,50
7.7145225158,51
7.7148686008,52
7.715,51
7.716,50
7.716,49
7.717,48
7.717,47
7.7176064928,48
7.7179912668,49
7.718,48
7.7185298718,49
7.7188928238,50
7.719,49
7.719,48
7.7194188598,49
7.7197755688,50
7.72,49
7.72,48
7.7206554648,49
7.721,48
7.7210018648,49
7.7215629098,50
7.722,49
7.722,48
7.7224707038,49
7.7228309168,50
7.723,49
7.7233792098,50
7.7237274988,51
7.724,50
7.724,49
7.7242571678,50
7.7246043208,51
7.7249273748,52
7.725,51
7.725,50
7.7254491968,51
7.7257990508,52
7.726,51
7.727,50
7.727,49
7.728,48
7.728,47
7.7285327638,48
7.7289159678,49
7.729,48
7.7294494548,49
7.7298089628,50
7.73,49
7.73,48
7.7303139438,49
7.7306760178,50
7.731,49
7.731,48
7.7314472118,49
7.7318148388,50
7.732,49
7.7323760708,50
7.7327278928,51
7.733,50
7.733,49
7.7332647758,50
7.7336141668,51
7.734,50
7.734,49
7.7343602828,50
7.7349604648,51
7.735,50
7.7358590648,51
7.736,50
7.736,49
7.7366882978,50
7.737,49
7.737,48
7.738,47
7.739,46
7.739,45
7.74,44
7.74,43
7.741,42
7.7415730818,43
7.742,42
7.742,41
7.7429227768,42
7.743,41
7.7437839058,42
7.744,41
7.744,40
7.7447007768,41
7.745,40
7.745,39
7.7455371898,40
7.746,39
7.7463735118,40
7.7469068318,41
7.747,40
7.747,39
7.7477329298,40
7.748,39
7.748,38
7.749,37
7.75,36
7.75,35
7.751,34
7.751,33
7.7517994758,34
7.752,33
7.7526522318,34
7.753,33
7.753,32
7.754,31
7.754,30
7.7548209518,31
7.755,30
7.7557212928,31
7.756,30
7.756,29
7.7565460978,30
7.757,29
7.757,28
7.7573970728,29
7.7579303748,30
7.758,29
7.7587628198,30
7.759,29
7.759,28
7.76,27
7.761,26
7.761,25
7.7612976008,26
7.7617128798,27
7.762,26
7.762,25
7.7623053738,26
7.7626827358,27
7.763,26
7.7632305378,27
7.7636011618,28
7.7639440728,29
7.764,28
7.764,27
7.7648236748,28
7.765,27
7.765,26
7.7654080328,27
7.7657694158,28
7.766,27
7.7663606728,28
7.7667432248,29
7.767,28
7.767,27
7.7672837528,28
7.7676439278,29
7.7679800088,30
7.768,29
7.768,28
7.7685253048,29
7.7688823108,30
7.769,29
7.7694198638,30
7.7697654118,31
7.77,30
7.77,29
7.771,28
7.771,27
7.7712472958,28
7.7716082528,29
7.7719370318,30
7.772,29
7.7725031758,30
7.7728774058,31
7.773,30
7.773,29
7.7733969358,30
7.7737544008,31
7.774,30
7.774,29
7.7742668158,30
7.7746079898,31
7.7749306538,32
7.775,31
7.7757523018,32
7.776,31
7.776,30
7.7763069798,31
7.7766719378,32
7.777,31
7.777,30
7.7772533578,31
7.7776198708,32
7.7779551578,33
7.778,32
7.7785132118,33
7.7788723698,34
7.779,33
7.779,32
7.7793848368,33
7.7797417508,34
7.78,33
7.7802880378,34
7.7806453278,35
7.7809748918,36
7.781,35
7.781,34
7.782,33
7.782,32
7.783,31
7.7835635708,32
7.7839698558,33
7.784,32
7.784,31
7.7845373378,32
7.7849161448,33
7.785,32
7.785,31
7.7854662798,32
7.7858441358,33
7.786,32
7.7867127028,33
7.787,32
7.787,31
7.7872959878,32
7.7876620188,33
7.7879992658,34
7.788,33
7.788,32
7.7885766998,33
7.7889393288,34
7.789,33
7.7894925148,34
7.7898469758,35
7.79,34
7.79,33
7.7903806458,34
7.7907420778,35
7.791,34
7.791,33
7.7912761048,34
7.7916204648,35
7.7919426128,36
7.792,35
7.793,34
7.793,33
7.794,32
7.794,31
7.795,30
7.7953178108,31
7.7957315898,32
7.796,31
7.796,30
7.7963103058,31
7.7966838128,32
7.797,31
7.7975306628,32
7.7978958968,33
7.798,32
7.798,31
7.7984641998,32
7.7988329478,33
7.799,32
7.799,31
7.7993827948,32
7.7997497418,33
7.8,32
7.8003265958,33
7.8006871628,34
7.801,33
7.801,32
7.8012144118,33
7.8015758018,34
7.8019153128,35
7.802,34
7.802,33
7.8025337958,34
7.8028854188,35
7.803,34
7.804,33
7.804,32
7.805,31
7.805,30
7.8056285678,31
7.806,30
7.8062184328,31
7.8065907648,32
7.8069265488,33
7.807,32
7.807,31
7.8074347468,32
7.8077925988,33
7.808,32
7.808,31
7.8085449628,32
7.8089047888,33
7.809,32
7.8094519698,33
7.8098060768,34
7.81,33
7.81,32
7.8103632018,33
7.8107457098,34
7.811,33
7.811,32
7.8113402138,33
7.8117344918,34
7.812,33
7.8123270218,34
7.8127129028,35
7.813,34
7.813,33
7.8132836818,34
7.8136731438,35
7.814,34
7.815,33
7.815,32
7.816,31
7.816,30
7.8164103748,31
7.8168118828,32
7.817,31
7.8173769168,32
7.8177350498,33
7.818,32
7.818,31
7.8182341198,32
7.8185838978,33
7.8189070598,34
7.819,33
7.819,32
7.8196281758,33
7.8199690178,34
7.82,33
7.8205109568,34
7.8208681798,35
7.821,34
7.821,33
7.8214042698,34
7.8217537598,35
7.822,34
7.822,33
7.8222943978,34
7.8226454148,35
7.8229682348,36
7.823,35
7.8234804018,36
7.8238246188,37
7.824,36
7.824,35
7.8243489458,36
7.8246930628,37
7.825,36
7.825,35
7.826,34
7.827,33
7.827,32
7.8273963228,33
7.8277760848,34
7.828,33
7.828,32
7.8283112308,33
7.8286690068,34
7.8289957968,35
7.829,34
7.8295190438,35
7.8298831248,36
7.83,35
7.83,34
7.8307336138,35
7.831,34
7.831,33
7.8312924208,34
7.8316490578,35
7.8319830788,36
7.832,35
7.8325537498,36
7.8329163208,37
7.833,36
7.833,35
7.8334339758,36
7.8337791098,37
7.834,36
7.8343011928,37
7.8346452668,38
7.8349667218,39
7.835,38
7.835,37
7.8355139828,38
7.8359618868,39
7.836,38
7.836,37
7.837,36
7.838,35
7.838,34
7.839,33
7.839,32
7.8392469568,33
7.8396431008,34
7.8399853398,35
7.84,34
7.8407025888,35
7.841,34
7.841,33
7.8418754328,34
7.842,33
7.842,32
7.8425035538,33
7.8428825338,34
7.843,33
7.8434776648,34
7.8438411798,35
7.844,34
7.844,33
7.8443827118,34
7.8447435808,35
7.845,34
7.845,33
7.8452803218,34
7.8456439368,35
7.8459773668,36
7.846,35
7.8465297898,36
7.8468773228,37
7.847,36
7.847,35
7.848,34
7.848,33
7.849,32
7.8495192868,33
7.8499025178,34
7.85,33
7.85,32
7.8504338308,33
7.8507988548,34
7.851,33
7.8513308468,34
7.8516844468,35
7.852,34
7.852,33
7.8525169978,34
7.8528613198,35
7.853,34
7.853,33
7.8533769148,34
7.8537257408,35
7.854,34
7.8542777658,35
7.8546309468,36
7.8549596998,37
7.855,36
7.855,35
7.8554828018,36
7.8558375308,37
7.856,36
7.856,35
7.8563903958,36
7.8567351038,37
7.857,36
7.8572642638,37
7.8576049138,38
7.8579276208,39
7.858,38
7.858,37
7.859,36
7.859,35
7.86,34
7.8602554928,35
7.8606302588,36
7.8609675928,37
7.861,36
7.861,35
7.8614715338,36
7.8618226508,37
7.862,36
7.862,35
7.8623417618,36
7.8626935028,37
7.863,36
7.8635383308,37
7.8638921518,38
7.864,37
7.864,36
7.8644132778,37
7.8647635888,38
7.865,37
7.865,36
7.8653115288,37
7.8656617828,38
7.8659874468,39
7.866,38
7.8665261598,39
7.8668754078,40
7.867,39
7.867,38
7.8673934868,39
7.8677428248,40
7.868,39
7.868,38
7.8682957758,39
7.8686473288,40
7.8689686058,41
7.869,40
7.87,39
7.87,38
7.871,37
7.8717162398,38
7.872,37
7.872,36
7.8723038918,37
7.8726685348,38
7.8729993008,39
7.873,38
7.873,37
7.8734963048,38
7.8738482548,39
7.874,38
7.8746943208,39
7.875,38
7.875,37
7.8752514398,38
7.8756200628,39
7.8759614108,40
7.876,39
7.876,38
7.8765392988,39
7.8768998598,40
7.877,39
7.8774289058,40
7.8777841128,41
7.878,40
7.878,39
7.8782899008,40
7.8786321988,41
7.8789541718,42
7.879,41
7.879,40
7.8794876888,41
7.8798312238,42
7.88,41
7.881,40
7.881,39
7.882,38
7.882,37
7.8827064688,38
7.883,37
7.8832964478,38
7.8836626618,39
7.8839936848,40
7.884,39
7.884,38
7.8845293378,39
7.8848805958,40
7.885,39
7.885,38
7.8857155918,39
7.886,38
7.8862803928,39
7.8866324128,40
7.8869605788,41
7.887,40
7.887,39
7.8874997908,40
7.8878487838,41
7.888,40
7.8883966978,41
7.8887416018,42
7.889,41
7.889,40
7.8892589578,41
7.8896003768,42
7.8899219048,43
7.89,42
7.89,41
7.8904357018,42
7.8907825538,43
7.891,42
7.892,41
7.892,40
7.893,39
7.893,38
7.8935073088,39
7.8938906538,40
7.894,39
7.8944299528,40
7.8947891418,41
7.895,40
7.895,39
7.8952943458,40
7.8956504688,41
7.8959766648,42
7.896,41
7.896,40
7.8968056098,41
7.897,40
7.8973608508,41
7.8977118168,42
7.898,41
7.898,40
7.8982555868,41
7.8986118928,42
7.8989386938,43
7.899,42
7.899,41
7.8994900718,42
7.8998463628,43
7.9,42
7.9004218068,43
7.9007841418,44
7.901,43
7.901,42
7.9013162898,43
7.9016865888,44
7.902,43
7.902,42
7.903,41
7.904,40
7.904,39
7.9041957728,40
7.9045779268,41
7.9049088238,42
7.905,41
7.9054216418,42
7.9057683458,43
7.906,42
7.906,41
7.9062782398,42
7.9066225618,43
7.9069474268,44
7.907,43
7.907,42
7.9076499218,43
7.9079945388,44
7.908,43
7.9085454798,44
7.9088951298,45
7.909,44
7.909,43
7.9094287418,44
7.9097753898,45
7.91,44
7.91,43
7.9103172568,44
7.9106802708,45
7.911,44
7.9112155218,45
7.9115673088,46
7.9118932448,47
7.912,46
7.912,45
7.9124298268,46
7.9127896218,47
7.913,46
7.913,45
7.914,44
7.915,43
7.915,42
7.9155598688,43
7.9159509238,44
7.916,43
7.916,42
7.9165126148,43
7.9168672158,44
7.917,43
7.9173817708,44
7.9177322218,45
7.918,44
7.918,43
7.9185391958,44
7.9188926388,45
7.919,44
7.919,43
7.9194387248,44
7.9197918238,45
7.92,44
7.9203598788,45
7.9207137488,46
7.921,45
7.921,44
7.9212392678,45
7.9215850028,46
7.9219112078,47
7.922,46
7.922,45
7.9224785018,46
7.9228327798,47
7.923,46
7.9233921858,47
7.9237421938,48
7.924,47
7.924,46
7.925,45
7.926,44
7.926,43
7.9267055128,44
7.927,43
7.927,42
7.9272766378,43
7.9276538298,44
7.9279862138,45
7.928,44
7.9285418818,45
7.9289240798,46
7.929,45
7.929,44
7.9296742718,45
7.93,44
7.93,43
7.9302648518,44
7.9306329328,45
7.9309716788,46
7.931,45
7.9315425318,46
7.9318957208,47
7.932,46
7.932,45
7.9324093148,46
7.9327624568,47
7.933,46
7.933,45
7.9332824338,46
7.9336267088,47
7.9339510018,48
7.934,47
7.9344857228,48
7.9348317468,49
7.935,48
7.935,47
7.936,46
7.936,45
7.937,44
7.9374610738,45
7.9378438428,46
7.938,45
7.938,44
7.9383617428,45
7.9387215928,46
7.939,45
7.939,44
7.9392606318,45
7.9396234308,46
7.9399631928,47
7.94,46
7.9408124388,47
7.941,46
7.941,45
7.9414039558,46
7.9417730878,47
7.942,46
7.9423486988,47
7.9427103748,48
7.943,47
7.943,46
7.9432704138,47
7.9436343928,48
7.9439695118,49
7.944,48
7.944,47
7.9445130488,48
7.9448758328,49
7.945,48
7.9454424898,49
7.9458051248,50
7.946,49
7.946,48
7.947,47
7.947,46
7.948,45
7.9487206128,46
7.949,45
7.949,44
7.9493272358,45
7.9497199528,46
7.95,45
7.95,44
7.9502719928,45
7.9506469988,46
7.9509860468,47
7.951,46
7.9519463568,47
7.952,46
7.952,45
7.9525611148,46
7.9529309668,47
7.953,46
7.953,45
7.9535200528,46
7.9538825528,47
7.954,46
7.9544366438,47
7.9548042858,48
7.955,47
7.955,46
7.9553329698,47
7.9557011768,48
7.956,47
7.956,46
7.9562790838,47
7.9566511948,48
7.9569842878,49
7.957,48
7.958,47
7.958,46
7.959,45
7.959,44
7.9598190908,45
7.96,44
7.9604261248,45
7.9607992448,46
7.961,45
7.961,44
7.9613226528,45
7.9616808278,46
7.962,45
7.9625109938,46
7.9628890548,47
7.963,46
7.963,45
7.9634646328,46
7.9638323078,47
7.964,46
7.964,45
7.9644055668,46
7.9647940158,47
7.965,46
7.9653821498,47
7.9658245828,48
7.966,47
7.966,46
7.9665603818,47
7.967,46
7.967,45
7.9674353538,46
7.9678309078,47
7.968,46
7.969,45
7.969,44
7.97,43
7.97,42
7.9707188698,43
7.971,42
7.9714726408,43
7.9718751578,44
7.972,43
7.972,42
7.9724576178,43
7.973,42
7.973,41
7.9736215018,42
7.9739767358,43
7.974,42
7.9745323968,43
7.9748921048,44
7.975,43
7.975,42
7.9754365798,43
7.9757930548,44
7.976,43
7.976,42
7.9764094128,43
7.9767767558,44
7.977,43
7.9773193558,44
7.9776788848,45
7.978,44
7.978,43
7.9782149228,44
7.9785791398,45
7.9789165678,46
7.979,45
7.98,44
7.98,43
7.981,42
7.981,41
7.9814901258,42
7.9818782358,43
7.982,42
7.9824196818,43
7.9827823688,44
7.983,43
7.983,42
7.9832945908,43
7.9836557838,44
7.9839877538,45
7.984,44
7.984,43
7.9847305778,44
7.985,43
7.9852729908,44
7.9856244638,45
7.9859533078,46
7.986,45
7.986,44
7.9865027138,45
7.9868536148,46
7.987,45
7.987,44
7.9873837478,45
7.9877364918,46
7.988,45
7.9882801178,46
7.9886280708,47
7.9889508038,48
7.989,47
7.989,46
7.9894707268,47
7.9898146358,48
7.99,47
7.99,46
7.991,45
7.992,44
7.992,43
7.9923704578,44
7.9927504478,45
7.993,44
7.993,43
7.9932778118,44
7.9936324408,45
7.9939581268,46
7.994,45
7.9944787868,46
7.9948322358,47
7.995,46
7.995,45
7.9956641478,46
7.996,45
7.9962394148,46
7.9965989298,47
7.9969302738,48
7.997,47
7.997,46
7.9975080038,47
7.9978667418,48
7.998,47
7.998,46
7.9983880468,47
7.9987318408,48
7.999,47
7.9992484058,48
7.9995900608,49
7.9999120698,50
8,49
8,48
8.0004435338,49
8.0007863338,50
8.001,49
8.001,48
8.002,47
8.003,46
8.003,45
8.0035933858,46
8.0039748018,47
8.004,46
8.004,45
8.0045235328,46
8.0048831298,47
8.005,46
8.0054148958,47
8.0057833788,48
8.006,47
8.006,46
8.0066331188,47
8.0069827228,48
8.007,47
8.007,46
8.0075110388,47
8.0078646118,48
8.008,47
8.0084340098,48
8.0087874098,49
8.009,48
8.009,47
8.0093011278,48
8.0096552638,49
8.0099847208,50
8.01,49
8.01,48
8.0105050278,49
8.0108505438,50
8.011,49
8.0113855738,50
8.0117290178,51
8.012,50
8.012,49
8.013,48
8.013,47
8.014,46
8.0145577588,47
8.0149352848,48
8.015,47
8.015,46
8.0154538438,47
8.0158133918,48
8.016,47
8.0163766968,48
8.0167346818,49
8.017,48
8.017,47
8.0176066798,48
8.0179610668,49
8.018,48
8.018,47
8.0184732488,48
8.0188217658,49
8.019,48
8.0193705468,49
8.0197140248,50
8.02,49
8.02,48
8.0202276358,49
8.0205783908,50
8.0209015418,51
8.021,50
8.021,49
8.0214288208,50
8.0217762548,51
8.022,50
8.0223160268,51
8.0226600678,52
8.0229798048,53
8.023,52
8.023,51
8.024,50
8.024,49
8.025,48
8.0256794628,49
8.026,48
8.026,47
8.0262322768,48
8.0265909338,49
8.0269170248,50
8.027,49
8.027,48
8.0274387488,49
8.0277884178,50
8.028,49
8.0286230338,50
8.0289826688,51
8.029,50
8.029,49
8.0295136798,50
8.0298796848,51
8.03,50
8.03,49
8.0304551718,50
8.0308184408,51
8.031,50
8.0313670308,51
8.0317545058,52
8.032,51
8.032,50
8.0322930778,51
8.0326531948,52
8.0329762898,53
8.033,52
8.0335255098,53
8.0338877948,54
8.034,53
8.034,52
8.035,51
8.035,50
8.036,49
8.0367889058,50
8.037,49
8.037,48
8.0376012278,49
8.038,48
8.038,47
8.0388537658,48
8.039,47
8.04,46
8.04,45
8.0407895868,46
8.041,45
8.041,44
8.042,43
8.043,42
8.043,41
8.0432841188,42
8.044,41
8.044,40
8.0447293498,41
8.045,40
8.046,39
8.046,38
8.047,37
8.047,36
8.0478235908,37
8.048,36
8.0484505468,37
8.0488304928,38
8.049,37
8.049,36
8.0493535608,37
8.0497283258,38
8.05,37
8.05,36
8.0505920978,37
8.0509546428,38
8.051,37
8.0515031298,38
8.0518693538,39
8.052,38
8.052,37
8.0524221358,38
8.0527949038,39
8.053,38
8.0533520748,39
8.0537257108,40
8.054,39
8.054,38
8.0542659698,39
8.0546328968,40
8.0549675138,41
8.055,40
8.055,39
8.0555054558,40
8.0558725698,41
8.056,40
8.0569244698,41
8.057,40
8.057,39
8.0575014108,40
8.0578717638,41
8.058,40
8.058,39
8.0584266298,40
8.0587843288,41
8.059,40
8.0592982968,41
8.0596433708,42
8.06,41
8.06,40
8.0601823068,41
8.0605440598,42
8.0608821368,43
8.061,42
8.061,41
8.0617422478,42
8.062,41
8.0622953458,42
8.0626418938,43
8.0629624708,44
8.063,43
8.063,42
8.0635055668,43
8.0638721728,44
8.064,43
8.064,42
8.0644564258,43
8.0648179198,44
8.065,43
8.0653690358,44
8.0657276218,45
8.066,44
8.066,43
8.0662601398,44
8.0666271338,45
8.0669540718,46
8.067,45
8.067,44
8.068,43
8.069,42
8.069,41
8.0697000038,42
8.07,41
8.0702884138,42
8.0706582678,43
8.0709985498,44
8.071,43
8.071,42
8.0715326198,43
8.0718892578,44
8.072,43
8.072,42
8.0727665978,43
8.073,42
8.0733657088,43
8.0737329588,44
8.074,43
8.074,42
8.0743022388,43
8.0746681648,44
8.075,43
8.075,42
8.0752313928,43
8.0755977838,44
8.0759281678,45
8.076,44
8.0764846288,45
8.0768521388,46
8.077,45
8.077,44
8.0773910708,45
8.0777527728,46
8.078,45
8.078,44
8.079,43
8.08,42
8.08,41
8.0808979618,42
8.081,41
8.081,40
8.0817290128,41
8.082,40
8.0828231038,41
8.083,40
8.083,39
8.084,38
8.084,37
8.0849123098,38
8.085,37
8.086,36
8.086,35
8.0865831748,36
8.087,35
8.0875548068,36
8.088,35
8.088,34
8.0885029098,35
8.089,34
8.089,33
8.09,32
8.091,31
8.091,30
8.0918472658,31
8.092,30
8.092,29
8.0924917948,30
8.0928780028,31
8.093,30
8.0934201048,31
8.0939584818,32
8.094,31
8.094,30
8.0948098508,31
8.095,30
8.095,29
8.0954249968,30
8.0958040388,31
8.096,30
8.0963925468,31
8.0967593958,32
8.097,31
8.097,30
8.0972980008,31
8.0976558988,32
8.0979924948,33
8.098,32
8.098,31
8.0985390608,32
8.0988930358,33
8.099,32
8.0994289878,33
8.0997742288,34
8.1,33
8.1,32
8.1009558938,33
8.101,32
8.101,31
8.1019284208,32
8.102,31
8.1024933948,32
8.1028569228,33
8.103,32
8.103,31
8.1033755648,32
8.1037334618,33
8.104,32
8.104,31
8.1042735448,32
8.1046281248,33
8.1049515748,34
8.105,33
8.1058011748,34
8.106,33
8.106,32
8.1064239828,33
8.1067937548,34
8.107,33
8.1073702738,34
8.1077463078,35
8.108,34
8.108,33
8.1083313618,34
8.1087003558,35
8.109,34
8.109,33
8.1092253878,34
8.1096722598,35
8.11,34
8.1105842028,35
8.111,34
8.111,33
8.112,32
8.112,31
8.113,30
8.114,29
8.114,28
8.115,27
8.115,26
8.1158923298,27
8.116,26
8.117,25
8.117,24
8.1179649938,25
8.118,24
8.118,23
8.119,22
8.1194043538,23
8.12,22
8.12,21
8.1205660898,22
8.121,21
8.121,20
8.1217297898,21
8.122,20
8.123,19
8.123,18
8.124,17
8.125,16
8.125,15
8.1255219888,16
8.1259726018,17
8.126,16
8.126,15
8.1265182568,16
8.1268946168,17
8.127,16
8.1277762718,17
8.128,16
8.128,15
8.1283551248,16
8.1287317538,17
8.129,16
8.129,15
8.1293231308,16
8.1296891488,17
8.13,16
8.1302448018,17
8.1306076378,18
8.1309432218,19
8.131,18
8.131,17
8.1314731208,18
8.1318403558,19
8.132,18
8.132,17
8.1324237738,18
8.1327877138,19
8.133,18
8.1337077878,19
8.134,18
8.134,17
8.1343053758,18
8.1346770608,19
8.135,18
8.135,17
8.1352290788,18
8.1355944778,19
8.1359242258,20
8.136,19
8.1364601538,20
8.1368202058,21
8.137,20
8.137,19
8.1373184648,20
8.1376615278,21
8.1379871858,22
8.138,21
8.138,20
8.1388228328,21
8.139,20
8.1393819608,21
8.1398088288,22
8.14,21
8.14,20
8.1403968968,21
8.1407711098,22
8.141,21
8.141,20
8.1413412368,21
8.1417029378,22
8.142,21
8.1422554058,22
8.1426110248,23
8.1429373998,24
8.143,23
8.143,22
8.1434510188,23
8.1437934858,24
8.144,23
8.145,22
8.145,21
8.1459622418,22
8.146,21
8.146,20
8.1465369388,21
8.1468982178,22
8.147,21
8.1474287048,22
8.1477899718,23
8.148,22
8.148,21
8.1483128218,22
8.1486768258,23
8.149,22
8.149,21
8.1495336378,22
8.1499646068,23
8.15,22
8.1505375058,23
8.1509025268,24
8.151,23
8.151,22
8.1514893508,23
8.1518690838,24
8.152,23
8.152,22
8.1524530278,23
8.1528110388,24
8.153,23
8.1533547448,24
8.1537089908,25
8.154,24
8.154,23
8.1542376638,24
8.1546016768,25
8.1549338718,26
8.155,25
8.155,24
8.156,23
8.157,22
8.157,21
8.1579756998,22
8.158,21
8.158,20
8.1585470848,21
8.1589053598,22
8.159,21
8.1595442448,22
8.1599095848,23
8.16,22
8.16,21
8.1607657838,22
8.161,21
8.1613347938,22
8.1616950118,23
8.162,22
8.162,21
8.1623178468,22
8.1626877618,23
8.163,22
8.163,21
8.1632222638,22
8.1635701178,23
8.1638934608,24
8.164,23
8.1644252928,24
8.1647731268,25
8.165,24
8.165,23
8.1652987278,24
8.1656420588,25
8.1659709728,26
8.166,25
8.166,24
8.167,23
8.168,22
8.168,21
8.1686808538,22
8.169,21
8.169,20
8.1692429448,21
8.1695973488,22
8.1699237818,23
8.17,22
8.1704317868,23
8.1707776638,24
8.171,23
8.171,22
8.1715850738,23
8.1719313068,24
8.172,23
8.172,22
8.1724725748,23
8.1728206438,24
8.173,23
8.1733885088,24
8.1737433108,25
8.174,24
8.174,23
8.1742784238,24
8.1746333308,25
8.1749597958,26
8.175,25
8.175,24
8.1754910868,25
8.1758444048,26
8.176,25
8.1764174768,26
8.1767753068,27
8.177,26
8.177,25
8.178,24
8.179,23
8.179,22
8.1792921708,23
8.1796603658,24
8.1799984138,25
8.18,24
8.18,23
8.1805166778,24
8.1808660648,25
8.181,24
8.1813886918,25
8.1817341618,26
8.182,25
8.182,24
8.1824481098,25
8.1827938128,26
8.183,25
8.183,24
8.1833229138,25
8.1836704088,26
8.1839967258,27
8.184,26
8.1845591298,27
8.1849287528,28
8.185,27
8.185,26
8.1854695958,27
8.1858286348,28
8.186,27
8.186,26
8.1863602898,27
8.1867154108,28
8.187,27
8.1872689178,28
8.1876304768,29
8.1879738848,30
8.188,29
8.188,28
8.189,27
8.189,26
8.19,25
8.1907088808,26
8.191,25
8.191,24
8.1912677008,25
8.1916333258,26
8.1919676968,27
8.192,26
8.192,25
8.1925223278,26
8.1928813298,27
8.193,26
8.1937086148,27
8.194,26
8.194,25
8.1942452228,26
8.1946082658,27
8.1949349568,28
8.195,27
8.195,26
8.1954991578,27
8.1958675228,28
8.196,27
8.1964473508,28
8.1968083438,29
8.197,28
8.197,27
8.1973313068,28
8.1976837478,29
8.198,28
8.1982370408,29
8.1986086208,30
8.1989325718,31
8.199,30
8.199,29
8.2,28
8.2,27
8.201,26
8.2017071458,27
8.202,26
8.202,25
8.2023061508,26
8.2026763968,27
8.203,26
8.203,25
8.2033160908,26
8.2036912478,27
8.204,26
8.2046130058,27
8.2049801998,28
8.205,27
8.205,26
8.2055112428,27
8.2058617118,28
8.206,27
8.206,26
8.2064221198,27
