SduBuffer:vector ExtClientServerExample.gnb.cellularNic.rlc.UmTxEntity Lcid: 1 (#0 - test-0-20250824-22:30:48-60671),
75.251,1632
75.251,1631
75.2517106138,1632
75.252,1631
75.2522990858,1632
75.2526666668,1633
75.2529335578,1634
75.253,1633
75.253,1632
75.2534418398,1633
75.2537508558,1634
75.254,1633
75.255,1632
75.255,1631
75.256,1630
75.256,1629
75.257,1628
75.258,1627
75.258,1626
75.2585010248,1627
75.2588916778,1628
75.259,1627
75.259,1626
75.2594035028,1627
75.2597756718,1628
75.26,1627
75.2602621828,1628
75.2606291058,1629
75.2609005248,1630
75.261,1629
75.261,1628
75.2613719628,1629
75.2617249578,1630
75.2619850178,1631
75.262,1630
75.262,1629
75.2628849638,1630
75.263,1629
75.2634662708,1630
75.2638241498,1631
75.264,1630
75.264,1629
75.2643011958,1630
75.2645926698,1631
75.2648549518,1632
75.265,1631
75.265,1630
75.2653498778,1631
75.2657103228,1632
75.2659771148,1633
75.266,1632
75.2664577798,1633
75.2668095878,1634
75.267,1633
75.267,1632
75.2672958608,1633
75.268,1632
75.268,1631
75.2689329058,1632
75.269,1631
75.2695742868,1632
75.2699524528,1633
75.27,1632
75.27,1631
75.2704309708,1632
75.2707399218,1633
75.271,1632
75.2712246028,1633
75.2715872948,1634
75.2718546558,1635
75.272,1634
75.272,1633
75.2723340858,1634
75.2726965268,1635
75.273,1634
75.273,1633
75.2736877488,1634
75.274,1633
75.2742676428,1634
75.2746246168,1635
75.2748925238,1636
75.275,1635
75.275,1634
75.2753793378,1635
75.2756713088,1636
75.276,1635
75.276,1634
75.277,1633
75.278,1632
75.278,1631
75.279,1630
75.279,1629
75.28,1628
75.2805529598,1629
75.2809458988,1630
75.281,1629
75.281,1628
75.2815210148,1629
75.2818429058,1630
75.282,1629
75.282,1628
75.2823931278,1629
75.2827602528,1630
75.283,1629
75.2832659878,1630
75.2836164888,1631
75.2838783018,1632
75.284,1631
75.284,1630
75.2847683698,1631
75.285,1630
75.285,1629
75.2853906988,1630
75.2857757748,1631
75.286,1630
75.2862952188,1631
75.2866597698,1632
75.2869327568,1633
75.287,1632
75.287,1631
75.2874071128,1632
75.2876971308,1633
75.2879582838,1634
75.288,1633
75.288,1632
75.2884260798,1633
75.2887775678,1634
75.289,1633
75.2892890318,1634
75.2896391738,1635
75.29,1634
75.29,1633
75.2908657058,1634
75.291,1633
75.2914754158,1634
75.2918425098,1635
75.292,1634
75.292,1633
75.2923322168,1634
75.2926831678,1635
75.2929428098,1636
75.293,1635
75.293,1634
75.2933970218,1635
75.2936859968,1636
75.2939448858,1637
75.294,1636
75.2944076148,1637
75.295,1636
75.295,1635
75.2957194948,1636
75.296,1635
75.296,1634
75.2963258928,1635
75.2966980898,1636
75.2969773678,1637
75.297,1636
75.2975009758,1637
75.2978497138,1638
75.298,1637
75.298,1636
75.299,1635
75.299,1634
75.3,1633
75.301,1632
75.301,1631
75.3018891348,1632
75.302,1631
75.302,1630
75.3025232668,1631
75.3029029398,1632
75.303,1631
75.3034044528,1632
75.3037718728,1633
75.304,1632
75.304,1631
75.3042401208,1632
75.3045447098,1633
75.3048182268,1634
75.305,1633
75.305,1632
75.3053167228,1633
75.3056784378,1634
75.306,1633
75.3067052078,1634
75.307,1633
75.307,1632
75.3072705408,1633
75.3076273188,1634
75.3078879688,1635
75.308,1634
75.3083883378,1635
75.3087396638,1636
75.309,1635
75.309,1634
75.31,1633
75.31,1632
75.311,1631
75.312,1630
75.312,1629
75.313,1628
75.313,1627
75.3135604648,1628
75.3139493338,1629
75.314,1628
75.3145222498,1629
75.3148928518,1630
75.315,1629
75.315,1628
75.3153617548,1629
75.3156692298,1630
75.3159418028,1631
75.316,1630
75.316,1629
75.3164263918,1630
75.3167780578,1631
75.317,1630
75.3175741018,1631
75.3179362698,1632
75.318,1631
75.318,1630
75.3184122848,1631
75.3187782638,1632
75.319,1631
75.319,1630
75.3192930978,1631
75.3196705608,1632
75.3199332088,1633
75.32,1632
75.3204202838,1633
75.3207820348,1634
75.321,1633
75.321,1632
75.3212722368,1633
75.3215754168,1634
75.322,1633
75.322,1632
75.323,1631
75.324,1630
75.324,1629
75.3243098638,1630
75.3247042208,1631
75.325,1630
75.3252909298,1631
75.3256665038,1632
75.3259405718,1633
75.326,1632
75.326,1631
75.3264316368,1632
75.3267830178,1633
75.327,1632
75.327,1631
75.3272265988,1632
75.3275132268,1633
75.3277842138,1634
75.328,1633
75.3287074568,1634
75.329,1633
75.329,1632
75.3292865478,1633
75.3296486408,1634
75.3299198858,1635
75.33,1634
75.33,1633
75.3304347778,1634
75.3307831368,1635
75.331,1634
75.3312672778,1635
75.3316211668,1636
75.332,1635
75.332,1634
75.333,1633
75.333,1632
75.334,1631
75.3349518628,1632
75.335,1631
75.335,1630
75.3355660498,1631
75.3359446018,1632
75.336,1631
75.336,1630
75.3364411368,1631
75.3368141428,1632
75.337,1631
75.3373250268,1632
75.3377020698,1633
75.3379707458,1634
75.338,1633
75.338,1632
75.3384269368,1633
75.3387269098,1634
75.339,1633
75.339,1632
75.3397352438,1633
75.34,1632
75.3403205928,1633
75.3406996698,1634
75.3409786508,1635
75.341,1634
75.341,1633
75.3414856588,1634
75.3418347468,1635
75.342,1634
75.342,1633
75.343,1632
75.344,1631
75.344,1630
75.345,1629
75.346,1628
75.346,1627
75.3465290318,1628
75.3469218558,1629
75.347,1628
75.347,1627
75.3474712058,1628
75.3478444488,1629
75.348,1628
75.3483388148,1629
75.3487085868,1630
75.3489905478,1631
75.349,1630
75.349,1629
75.3494535568,1630
75.3497423818,1631
75.35,1630
75.35,1629
75.3500016388,1630
75.3508120758,1631
75.351,1630
75.3513685308,1631
75.3517374198,1632
75.352,1631
75.352,1630
75.3522430248,1631
75.3526093208,1632
75.3528815348,1633
75.353,1632
75.353,1631
75.3534306058,1632
75.3538041878,1633
75.354,1632
75.3543157658,1633
75.3546839638,1634
75.355,1633
75.355,1632
75.356,1631
75.356,1630
75.357,1629
75.3574296448,1630
75.3578277088,1631
75.358,1630
75.358,1629
75.3583787078,1630
75.3587541578,1631
75.359,1630
75.359,1629
75.3592460218,1630
75.3596113428,1631
75.3598791048,1632
75.36,1631
75.3603683148,1632
75.3607276988,1633
75.361,1632
75.361,1631
75.3610014728,1632
75.3618347278,1633
75.362,1632
75.3623993298,1633
75.3627672978,1634
75.363,1633
75.363,1632
75.3633013468,1633
75.3636775138,1634
75.3639504898,1635
75.364,1634
75.364,1633
75.365,1632
75.366,1631
75.366,1630
75.367,1629
75.367,1628
75.368,1627
75.3683214068,1628
75.3687203118,1629
75.369,1628
75.369,1627
75.3692810498,1628
75.3696537058,1629
75.3699263638,1630
75.37,1629
75.37,1628
75.3704101588,1629
75.3707819898,1630
75.371,1629
75.3712636138,1630
75.3716304728,1631
75.3719040608,1632
75.372,1631
75.372,1630
75.3727968568,1631
75.373,1630
75.373,1629
75.3733239988,1630
75.3736952458,1631
75.3739650938,1632
75.374,1631
75.3744750558,1632
75.3748465988,1633
75.375,1632
75.375,1631
75.3753309448,1632
75.3756991588,1633
75.376,1632
75.376,1631
75.377,1630
75.378,1629
75.378,1628
75.3789232698,1629
75.379,1628
75.379,1627
75.3795007988,1628
75.3798860148,1629
75.38,1628
75.3803883678,1629
75.3807645668,1630
75.381,1629
75.381,1628
75.3812442318,1629
75.3816062428,1630
75.3818777338,1631
75.382,1630
75.3823579138,1631
75.3827240858,1632
75.383,1631
75.383,1630
75.3836975998,1631
75.384,1630
75.384,1629
75.3842490868,1630
75.3845423938,1631
75.3848139078,1632
75.385,1631
75.3853468058,1632
75.3857054968,1633
75.386,1632
75.386,1631
75.387,1630
75.387,1629
75.388,1628
75.389,1627
75.389,1626
75.39,1625
75.39,1624
75.3904972488,1625
75.3908882568,1626
75.391,1625
75.3913937818,1626
75.3917723908,1627
75.392,1626
75.392,1625
75.3922396078,1626
75.3926056768,1627
75.3928759328,1628
75.393,1627
75.393,1626
75.3933782148,1627
75.3937481558,1628
75.394,1627
75.3945960308,1628
75.3949807488,1629
75.395,1628
75.395,1627
75.3954755918,1628
75.3957833008,1629
75.396,1628
75.396,1627
75.3963145398,1628
75.3966843428,1629
75.3969535748,1630
75.397,1629
75.3974846958,1630
75.3978535688,1631
75.398,1630
75.398,1629
75.3983359198,1630
75.3986956798,1631
75.399,1630
75.4,1629
75.4,1628
75.401,1627
75.401,1626
75.4013637678,1627
75.4017554968,1628
75.402,1627
75.4023282798,1628
75.4027027738,1629
75.4029760438,1630
75.403,1629
75.403,1628
75.4034564608,1629
75.4038124388,1630
75.404,1629
75.404,1628
75.4042966518,1629
75.4046637298,1630
75.4049360338,1631
75.405,1630
75.4057694168,1631
75.406,1630
75.406,1629
75.4063385178,1630
75.4066447568,1631
75.4069137908,1632
75.407,1631
75.407,1630
75.4074367428,1631
75.4078034368,1632
75.408,1631
75.409,1630
75.409,1629
75.41,1628
75.41,1627
75.411,1626
75.412,1625
75.412,1624
75.4126412688,1625
75.413,1624
75.413,1623
75.4132705938,1624
75.4136503218,1625
75.4139283848,1626
75.414,1625
75.4144218508,1626
75.4147949928,1627
75.415,1626
75.415,1625
75.4152597578,1626
75.4156258118,1627
75.4158964338,1628
75.416,1627
75.416,1626
75.4166959898,1627
75.417,1626
75.4172860158,1627
75.4176414028,1628
75.4179063108,1629
75.418,1628
75.418,1627
75.4183827058,1628
75.4186733558,1629
75.4189357958,1630
75.419,1629
75.4194198118,1630
75.4197697298,1631
75.42,1630
75.42,1629
75.4202493118,1630
75.4206122818,1631
75.4208818878,1632
75.421,1631
75.421,1630
75.4213700628,1631
75.422,1630
75.423,1629
75.423,1628
75.4232773228,1629
75.4236659308,1630
75.4239428748,1631
75.424,1630
75.424,1629
75.4244394098,1630
75.4248102188,1631
75.425,1630
75.4253153228,1631
75.4256896298,1632
75.4259632518,1633
75.426,1632
75.426,1631
75.4264340088,1632
75.4267813388,1633
75.427,1632
75.427,1631
75.4275786598,1632
75.4279507638,1633
75.428,1632
75.4284620568,1633
75.4288394878,1634
75.429,1633
75.429,1632
75.4293537578,1633
75.4296566498,1634
75.43,1633
75.43,1632
75.431,1631
75.432,1630
75.432,1629
75.433,1628
75.433,1627
75.434,1626
75.4342861938,1627
75.4346782318,1628
75.435,1627
75.435,1626
75.4352243848,1627
75.4355351348,1628
75.4358075768,1629
75.436,1628
75.4362906258,1629
75.4366646048,1630
75.4369298998,1631
75.437,1630
75.437,1629
75.4374122008,1630
75.4377626828,1631
75.438,1630
75.438,1629
75.4385256398,1630
75.4388760688,1631
75.439,1630
75.4393571658,1631
75.4397085918,1632
75.4399746968,1633
75.44,1632
75.44,1631
75.4404575298,1632
75.441,1631
75.441,1630
75.442,1629
75.443,1628
75.443,1627
75.444,1626
75.444,1625
75.445,1624
75.4455795868,1625
75.4459737628,1626
75.446,1625
75.446,1624
75.4465278508,1625
75.4468394018,1626
75.447,1625
75.447,1624
75.4473310228,1625
75.4477009938,1626
75.4479720488,1627
75.448,1626
75.4484497558,1627
75.4488200618,1628
75.449,1627
75.449,1626
75.4497387818,1627
75.45,1626
75.45,1625
75.4503259278,1626
75.4506962738,1627
75.4509651808,1628
75.451,1627
75.4514736338,1628
75.4518441128,1629
75.452,1628
75.452,1627
75.4523229998,1628
75.4526292958,1629
75.4529023588,1630
75.453,1629
75.4534016658,1630
75.4537495058,1631
75.454,1630
75.454,1629
75.4542431398,1630
75.4545933628,1631
75.455,1630
75.455,1629
75.4559928048,1630
75.456,1629
75.4566107208,1630
75.4569934758,1631
75.457,1630
75.457,1629
75.4574734658,1630
75.4577815288,1631
75.458,1630
75.458,1629
75.4582778468,1630
75.4586541828,1631
75.4589232408,1632
75.459,1631
75.4594060638,1632
75.4597751138,1633
75.46,1632
75.46,1631
75.4605682538,1632
75.4609314978,1633
75.461,1632
75.461,1631
75.4614396428,1632
75.4617852338,1633
75.462,1632
75.4622841328,1633
75.4626464648,1634
75.463,1633
75.463,1632
75.464,1631
75.464,1630
75.465,1629
75.466,1628
75.466,1627
75.467,1626
75.467,1625
75.4675367018,1626
75.4679282528,1627
75.468,1626
75.4685033238,1627
75.4688828728,1628
75.469,1627
75.469,1626
75.4693655978,1627
75.4696664398,1628
75.4699377248,1629
75.47,1628
75.47,1627
75.4704243988,1628
75.4708027588,1629
75.471,1628
75.4717311408,1629
75.472,1628
75.472,1627
75.4723098508,1628
75.4726797308,1629
75.4729524828,1630
75.473,1629
75.4734786898,1630
75.4738548358,1631
75.474,1630
75.474,1629
75.4743629918,1630
75.4747374428,1631
75.475,1630
75.475,1629
75.4752099748,1630
75.4755153938,1631
75.4757865108,1632
75.476,1631
75.4762892718,1632
75.4766571328,1633
75.477,1632
75.477,1631
75.4778733078,1632
75.478,1631
75.478,1630
75.4784891628,1631
75.4788717498,1632
75.479,1631
75.4793821628,1632
75.4797361498,1633
75.4799981588,1634
75.48,1633
75.48,1632
75.4804433778,1633
75.4807299268,1634
75.481,1633
75.481,1632
75.4810015658,1633
75.4815042318,1634
75.482,1633
75.4827666878,1634
75.483,1633
75.483,1632
75.4833591628,1633
75.4837352268,1634
75.484,1633
75.484,1632
75.4842661328,1633
75.4846438638,1634
75.4849189638,1635
75.485,1634
75.486,1633
75.486,1632
75.487,1631
75.487,1630
75.488,1629
75.489,1628
75.489,1627
75.4895405478,1628
75.4899418618,1629
75.49,1628
75.4905156058,1629
75.4908928918,1630
75.491,1629
75.491,1628
75.4913798608,1629
75.4917435318,1630
75.492,1629
75.492,1628
75.4922038088,1629
75.4925054318,1630
75.4927793078,1631
75.493,1630
75.4937439348,1631
75.494,1630
75.494,1629
75.4943298148,1630
75.4946960418,1631
75.4949664768,1632
75.495,1631
75.495,1630
75.4954943408,1631
75.4958728398,1632
75.496,1631
75.4963908118,1632
75.4967622918,1633
75.497,1632
75.497,1631
75.4972584318,1632
75.4975581398,1633
75.4978294358,1634
75.498,1633
75.498,1632
75.4984901078,1633
75.4988725848,1634
75.499,1633
75.5,1632
75.5,1631
75.5004308018,1632
75.5008331638,1633
75.501,1632
75.501,1631
75.5014715788,1632
75.5018526828,1633
75.502,1632
75.5023546518,1633
75.5027210018,1634
75.5029935238,1635
75.503,1634
75.503,1633
75.5034608308,1634
75.5037646838,1635
75.504,1634
75.504,1633
75.5047420548,1634
75.505,1633
75.5053751978,1634
75.5057400448,1635
75.506,1634
75.506,1633
75.5062511668,1634
75.5066371948,1635
75.5069089548,1636
75.507,1635
75.507,1634
75.5074226848,1635
75.508,1634
75.509,1633
75.509,1632
75.51,1631
75.511,1630
75.511,1629
75.5117782248,1630
75.512,1629
75.512,1628
75.5125072608,1629
75.5129370328,1630
75.513,1629
75.5135741648,1630
75.5139490168,1631
75.514,1630
75.514,1629
75.5144177148,1630
75.5147232588,1631
75.5149937578,1632
75.515,1631
75.515,1630
75.5159560098,1631
75.516,1630
75.5165818708,1631
75.5169606658,1632
75.517,1631
75.517,1630
75.5174940548,1631
75.5178678218,1632
75.518,1631
75.518,1630
75.5183902488,1631
75.5187698998,1632
75.519,1631
75.5192849628,1632
75.52,1631
75.52,1630
75.521,1629
75.521,1628
75.522,1627
75.523,1626
75.523,1625
75.524,1624
75.524,1623
75.525,1622
75.5250025488,1623
75.526,1622
75.526,1621
75.527,1620
75.528,1619
75.528,1618
75.5288827858,1619
75.529,1618
75.529,1617
75.5298417388,1618
75.53,1617
75.5305427288,1618
75.5309410998,1619
75.531,1618
75.531,1617
75.5315362358,1618
75.5319084578,1619
75.532,1618
75.532,1617
75.533,1616
75.5336491658,1617
75.534,1616
75.534,1615
75.5342367848,1616
75.5346109618,1617
75.5349482278,1618
75.535,1617
75.535,1616
75.5355025458,1617
75.5358731838,1618
75.536,1617
75.5364216908,1618
75.5367992618,1619
75.537,1618
75.537,1617
75.5376169018,1618
75.5379196938,1619
75.538,1618
75.538,1617
75.5384301148,1618
75.5387986918,1619
75.539,1618
75.5393224898,1619
75.5396861058,1620
75.5399581528,1621
75.54,1620
75.54,1619
75.5404410178,1620
75.5408000618,1621
75.541,1620
75.541,1619
75.5413006078,1620
75.5416672278,1621
75.5419384768,1622
75.542,1621
75.5424454178,1622
75.5428088628,1623
75.543,1622
75.543,1621
75.544,1620
75.5443198998,1621
75.5447091658,1622
75.5449969188,1623
75.545,1622
75.545,1621
75.5455150688,1622
75.5458723908,1623
75.546,1622
75.546,1621
75.5463317808,1622
75.5466964878,1623
75.5469676548,1624
75.547,1623
75.5474484238,1624
75.5478241728,1625
75.548,1624
75.548,1623
75.5486264638,1624
75.5489351098,1625
75.549,1624
75.549,1623
75.5494576938,1624
75.5498275768,1625
75.55,1624
75.5503582968,1625
75.5507390458,1626
75.551,1625
75.551,1624
75.5512411178,1625
75.5516161328,1626
75.5518877648,1627
75.552,1626
75.552,1625
75.5523824148,1626
75.5527488088,1627
75.553,1626
75.554,1625
75.554,1624
75.555,1623
75.555,1622
75.5555432708,1623
75.5559427548,1624
75.556,1623
75.5564503908,1624
75.5568272478,1625
75.557,1624
75.557,1623
75.5573113918,1624
75.5576805828,1625
75.5579522708,1626
75.558,1625
75.558,1624
75.5584355768,1625
75.5587899208,1626
75.559,1625
75.5596838798,1626
75.56,1625
75.56,1624
75.5602461918,1625
75.5605422338,1626
75.5608154378,1627
75.561,1626
75.561,1625
75.5613621218,1626
75.5617289358,1627
75.5619990128,1628
75.562,1627
75.5625532128,1628
75.5629046588,1629
75.563,1628
75.563,1627
75.5633807038,1628
75.5637473018,1629
75.564,1628
75.5642731258,1629
75.5646354058,1630
75.565,1629
75.565,1628
75.566,1627
75.566,1626
75.5665069228,1627
75.5669019098,1628
75.567,1627
75.5674138078,1628
75.5677884938,1629
75.568,1628
75.568,1627
75.5682573338,1628
75.5686222598,1629
75.5688930678,1630
75.569,1629
75.569,1628
75.5693870378,1629
75.5697521158,1630
75.57,1629
75.5706835958,1630
75.571,1629
75.571,1628
75.5712714848,1629
75.5715883238,1630
75.5718638688,1631
75.572,1630
75.572,1629
75.5723833418,1630
75.5727517148,1631
75.573,1630
75.5732771758,1631
75.5736497748,1632
75.5739239158,1633
75.574,1632
75.574,1631
75.5744000838,1632
75.5747563248,1633
75.575,1632
75.575,1631
75.5752457558,1632
75.5755992088,1633
75.576,1632
75.5768983468,1633
75.577,1632
75.577,1631
75.5775209818,1632
75.5778407958,1633
75.578,1632
75.578,1631
75.5783521228,1632
75.5787163758,1633
75.5789872668,1634
75.579,1633
75.5794758558,1634
75.5798240808,1635
75.58,1634
75.58,1633
75.5802725028,1634
75.5806304868,1635
75.581,1634
75.5817306478,1635
75.582,1634
75.582,1633
75.5823265488,1634
75.5827063968,1635
75.5829793258,1636
75.583,1635
75.583,1634
75.5834726998,1635
75.5837779138,1636
75.584,1635
75.585,1634
75.585,1633
75.586,1632
75.586,1631
75.587,1630
75.588,1629
75.588,1628
75.5885252318,1629
75.5889221968,1630
75.589,1629
75.589,1628
75.5894500778,1629
75.5898300838,1630
75.59,1629
75.5903182368,1630
75.5906849408,1631
75.5909608818,1632
75.591,1631
75.591,1630
75.5914278698,1631
75.5917785058,1632
75.592,1631
75.592,1630
75.5926655888,1631
75.593,1630
75.5932470458,1631
75.5936200258,1632
75.5938933468,1633
75.594,1632
75.594,1631
75.5943948228,1632
75.5946871938,1633
75.5949461868,1634
75.595,1633
75.595,1632
75.5954292258,1633
75.5957926208,1634
75.596,1633
75.5962798468,1634
75.5966478998,1635
75.5969201518,1636
75.597,1635
75.597,1634
75.5974192518,1635
75.598,1634
75.598,1633
75.5989330218,1634
75.599,1633
75.5995580768,1634
75.5999381928,1635
75.6,1634
75.6,1633
75.6004170838,1634
75.6007277388,1635
75.601,1634
75.6012411428,1635
75.6016095868,1636
75.6018816178,1637
75.602,1636
75.602,1635
75.6024200018,1636
75.6027715308,1637
75.603,1636
75.603,1635
75.6036743868,1636
75.604,1635
75.6042793718,1636
75.6046567368,1637
75.6049259798,1638
75.605,1637
75.605,1636
75.6054318628,1637
75.6057308028,1638
75.606,1637
75.606,1636
75.607,1635
75.608,1634
75.608,1633
75.609,1632
75.609,1631
75.6099235648,1632
75.61,1631
75.6105672788,1632
75.6109461488,1633
75.611,1632
75.611,1631
75.6114247838,1632
75.6117373618,1633
75.612,1632
75.612,1631
75.6122246988,1632
75.6125901978,1633
75.6128575218,1634
75.613,1633
75.6133535278,1634
75.6137027628,1635
75.614,1634
75.614,1633
75.6146892288,1634
75.615,1633
75.615,1632
75.6152642948,1633
75.6156171198,1634
75.6158844868,1635
75.616,1634
75.6163956918,1635
75.6167474898,1636
75.617,1635
75.617,1634
75.618,1633
75.619,1632
75.619,1631
75.62,1630
75.62,1629
75.621,1628
75.6215441768,1629
75.6219309188,1630
75.622,1629
75.622,1628
75.6224791868,1629
75.6227908888,1630
75.623,1629
75.623,1628
75.6232816328,1629
75.6236524758,1630
75.6239216358,1631
75.624,1630
75.6244036358,1631
75.6247516448,1632
75.625,1631
75.625,1630
75.6256377468,1631
75.6259875708,1632
75.626,1631
75.626,1630
75.6264739238,1631
75.6268267768,1632
75.627,1631
75.6273269488,1632
75.6276754988,1633
75.6279347978,1634
75.628,1633
75.628,1632
75.6283910508,1633
75.6286877968,1634
75.6289510768,1635
75.629,1634
75.629,1633
75.6294417498,1634
75.6297949558,1635
75.63,1634
75.6302929768,1635
75.631,1634
75.631,1633
75.6319237138,1634
75.632,1633
75.632,1632
75.6325662108,1633
75.6329409998,1634
75.633,1633
75.6334653688,1634
75.6338340238,1635
75.634,1634
75.634,1633
75.6343005178,1634
75.6345923838,1635
75.6348534538,1636
75.635,1635
75.6353121768,1636
75.6356590178,1637
75.636,1636
75.636,1635
75.6367063418,1636
